quarter_date,hb_code,hb_name,loc_code,loc_name,measure,stays,los,avlos,sex,age
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,5,10,2,Male,60-69
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,5,20,4,Male,60-69
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,5,0,0,Male,60-69
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,5,20,4,Male,70-79
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,0,0,,Male,70-79
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,5,5,1,Male,70-79
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,5,0,0,Male,70-79
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,0,0,,Male,80-89
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,0,0,,Male,80-89
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,0,0,,Male,80-89
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,5,5,1,Male,80-89
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,Elective Inpatients,0,0,,Male,90+
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,15,32,2.13333333333333,Female,10-19
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,25,133,5.32,Female,10-19
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,15,42,2.8,Female,10-19
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,20,49,2.45,Female,10-19
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,36,43,1.19444444444444,Female,20-29
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,50,149,2.98,Female,20-29
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,25,26,1.04,Female,20-29
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,27,90,3.33333333333333,Female,20-29
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,65,94,1.44615384615385,Female,30-39
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,98,276,2.81632653061224,Female,30-39
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,60,161,2.68333333333333,Female,30-39
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,85,133,1.56470588235294,Female,30-39
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,86,212,2.46511627906977,Female,40-49
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,105,239,2.27619047619048,Female,40-49
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,100,287,2.87,Female,40-49
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,117,230,1.96581196581197,Female,40-49
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,162,568,3.50617283950617,Female,50-59
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,183,670,3.66120218579235,Female,50-59
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,171,519,3.03508771929825,Female,50-59
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,151,402,2.66225165562914,Female,50-59
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,228,1081,4.74122807017544,Female,60-69
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,201,612,3.04477611940298,Female,60-69
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,188,765,4.06914893617021,Female,60-69
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,176,419,2.38068181818182,Female,60-69
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,165,697,4.22424242424242,Female,70-79
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,195,685,3.51282051282051,Female,70-79
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,153,643,4.20261437908497,Female,70-79
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,150,465,3.1,Female,70-79
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,59,289,4.89830508474576,Female,80-89
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,53,271,5.11320754716981,Female,80-89
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,61,266,4.36065573770492,Female,80-89
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,61,285,4.67213114754098,Female,80-89
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,5,30,6,Female,90+
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,5,18,3.6,Female,90+
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,5,25,5,Female,90+
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,5,26,5.2,Female,90+
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,10,9,0.9,Male,10-19
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,15,36,2.4,Male,10-19
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,10,9,0.9,Male,10-19
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,15,24,1.6,Male,10-19
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,56,142,2.53571428571429,Male,20-29
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,70,283,4.04285714285714,Male,20-29
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,50,115,2.3,Male,20-29
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,59,149,2.52542372881356,Male,20-29
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,70,149,2.12857142857143,Male,30-39
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,80,385,4.8125,Male,30-39
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,83,281,3.3855421686747,Male,30-39
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,69,171,2.47826086956522,Male,30-39
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,84,329,3.91666666666667,Male,40-49
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,90,511,5.67777777777778,Male,40-49
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,79,237,3,Male,40-49
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,90,195,2.16666666666667,Male,40-49
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,151,780,5.16556291390728,Male,50-59
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,188,721,3.83510638297872,Male,50-59
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,166,612,3.68674698795181,Male,50-59
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,144,447,3.10416666666667,Male,50-59
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,198,1020,5.15151515151515,Male,60-69
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,210,1024,4.87619047619048,Male,60-69
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,173,572,3.30635838150289,Male,60-69
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,170,658,3.87058823529412,Male,60-69
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,145,695,4.79310344827586,Male,70-79
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,157,638,4.06369426751592,Male,70-79
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,165,621,3.76363636363636,Male,70-79
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,165,682,4.13333333333333,Male,70-79
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,46,205,4.45652173913043,Male,80-89
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,77,261,3.38961038961039,Male,80-89
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,45,164,3.64444444444444,Male,80-89
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,62,233,3.75806451612903,Male,80-89
2018-03-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,10,30,3,Male,90+
2018-06-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,5,79,15.8,Male,90+
2018-09-30,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,10,65,6.5,Male,90+
2018-12-31,S08000021,NHS Greater Glasgow & Clyde,G516H,West Glasgow,Elective Inpatients,5,10,2,Male,90+
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,35,,Female,20-29
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,20-29
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,5,,Female,30-39
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,30-39
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,30-39
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,6,,Female,40-49
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,40-49
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,40-49
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,50-59
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,50-59
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,5,,Female,60-69
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,60-69
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,60-69
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,70-79
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,70-79
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Female,70-79
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Female,80-89
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,80-89
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Female,90+
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,10-19
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,10-19
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,20-29
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,20-29
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,30-39
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,30-39
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,40-49
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,5,,Male,40-49
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,50-59
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Male,50-59
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Male,50-59
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Male,50-59
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Male,60-69
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,8,1.6,Male,60-69
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,5,,Male,60-69
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,10,2,Male,70-79
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Male,70-79
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,5,5,1,Male,70-79
2018-03-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,80-89
2018-06-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,80-89
2018-09-30,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,80-89
2018-12-31,S08000022,NHS Highland,H212H,Belford Hospital,Elective Inpatients,0,0,,Male,80-89
2018-09-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,20-29
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,20-29
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,30-39
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,30-39
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,30-39
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,40-49
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,40-49
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,40-49
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,5,,Female,50-59
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,0,0,Female,50-59
2018-09-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,10,2,Female,50-59
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,5,1,Female,50-59
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,60-69
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,60-69
2018-09-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,10,2,Female,60-69
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,7,,Female,60-69
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,70-79
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,10,2,Female,70-79
2018-09-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,10,0,0,Female,70-79
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,5,1,Female,70-79
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Female,80-89
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,20-29
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,20-29
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,5,1,Male,30-39
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,30-39
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,5,,Male,40-49
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,40-49
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,50-59
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,0,0,Male,50-59
2018-09-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,50-59
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,0,0,Male,50-59
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,0,0,Male,60-69
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,0,0,Male,60-69
2018-09-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,5,1,Male,60-69
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,10,2,Male,60-69
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,5,1,Male,70-79
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,5,20,4,Male,70-79
2018-09-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,5,,Male,70-79
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,10,35,3.5,Male,70-79
2018-03-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,80-89
2018-06-30,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,0,,Male,80-89
2018-12-31,S08000022,NHS Highland,H103H,Caithness General Hospital,Elective Inpatients,0,10,,Male,80-89
2018-03-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,20-29
2018-12-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,20-29
2018-03-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,30-39
2018-06-30,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,30-39
2018-09-30,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,5,5,1,Female,30-39
2018-12-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,30-39
2018-03-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,40-49
2018-06-30,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,40-49
2018-09-30,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,5,50,10,Female,40-49
2018-12-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,5,0,0,Female,40-49
2018-03-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,5,10,2,Female,50-59
2018-06-30,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,50-59
2018-09-30,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,5,10,2,Female,50-59
2018-12-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,0,0,,Female,50-59
2018-03-31,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,5,10,2,Female,60-69
2018-06-30,S08000022,NHS Highland,C121H,Lorn & Islands Hospital,Elective Inpatients,5,18,3.6,Female,60-69
