PaidDateMonth,HB2014Name,GPPracticeName,BNFItemCode,BNFItemDescription,NumberOfPaidItems
2019-07-01,NHS Highland,RIVERBANK SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,13
2019-07-01,NHS Highland,RIVERBANK SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,5
2019-07-01,NHS Highland,RIVERBANK SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-07-01,NHS Highland,RIVERBANK SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,17
2019-07-01,NHS Highland,RIVERBANK SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,6
2019-07-01,NHS Highland,NAIRN HEALTHCARE GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,68
2019-07-01,NHS Highland,NAIRN HEALTHCARE GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Highland,NAIRN HEALTHCARE GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,17
2019-07-01,NHS Highland,NAIRN HEALTHCARE GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,27
2019-07-01,NHS Highland,DUNBEATH SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Highland,NAIRN HEALTHCARE GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,10
2019-07-01,NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,8
2019-07-01,NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,3
2019-07-01,NHS Highland,LYBSTER MEDICAL CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,7
2019-07-01,NHS Highland,LYBSTER MEDICAL CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,1
2019-07-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,20
2019-07-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,3
2019-07-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,6
2019-07-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,43
2019-07-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,13
2019-07-01,NHS Highland,THE PEARSON PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,20
2019-07-01,NHS Highland,THE PEARSON PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-07-01,NHS Highland,THE PEARSON PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-07-01,NHS Highland,THE PEARSON PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,22
2019-07-01,NHS Highland,THE PEARSON PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,4
2019-07-01,NHS Highland,ARMADALE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-07-01,NHS Highland,ARMADALE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,4
2019-07-01,NHS Highland,ARMADALE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Highland,ARMADALE MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,2
2019-07-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,26
2019-07-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,20
2019-07-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-07-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,8
2019-07-01,NHS Highland,DORNOCH MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,4
2019-07-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,38
2019-07-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,44
2019-07-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,23
2019-07-01,NHS Lothian,THE GREEN PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,27
2019-07-01,NHS Lothian,THE GREEN PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Lothian,THE GREEN PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,25
2019-07-01,NHS Lothian,THE GREEN PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,18
2019-07-01,NHS Lothian,LEVEN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Lothian,LEVEN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,17
2019-07-01,NHS Lothian,LEVEN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,39
2019-07-01,NHS Lothian,LEVEN MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,11
2019-07-01,NHS Lothian,CRAIGMILLAR MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,25
2019-07-01,NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,24
2019-07-01,NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,16
2019-07-01,NHS Lothian,LEITH SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Lothian,LEITH SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,31
2019-07-01,NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,7
2019-07-01,NHS Lothian,COLINTON SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-07-01,NHS Lothian,COLINTON SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,53
2019-07-01,NHS Lothian,COLINTON SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,54
2019-07-01,NHS Lothian,COLINTON SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,15
2019-07-01,NHS Lothian,FERNIEHILL SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,29
2019-07-01,NHS Lothian,FERNIEHILL SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,6
2019-07-01,NHS Lothian,FERNIEHILL SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,27
2019-07-01,NHS Lothian,FERNIEHILL SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,11
2019-07-01,NHS Lothian,LEITH SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Lothian,LEITH SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,26
2019-07-01,NHS Lothian,LEITH SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,19
2019-07-01,NHS Lothian,NIDDRIE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Lothian,NIDDRIE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,16
2019-07-01,NHS Lothian,NIDDRIE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,20
2019-07-01,NHS Lothian,NIDDRIE MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,9
2019-07-01,NHS Lothian,CRAIGMILLAR MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,70
2019-07-01,NHS Lothian,CRAIGMILLAR MEDICAL GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,16
2019-07-01,NHS Lothian,LADYWELL MEDICAL CENTRE (WEST),0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Lothian,LADYWELL MEDICAL CENTRE (WEST),0208020Z0BBABAB,ELIQUIS_TAB 5MG,66
2019-07-01,NHS Lothian,LADYWELL MEDICAL CENTRE (WEST),0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-07-01,NHS Lothian,LADYWELL MEDICAL CENTRE (WEST),0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,24
2019-07-01,NHS Lothian,LADYWELL MEDICAL CENTRE (WEST),21480000100,FREESTYLE LIBRE SENSOR KIT,26
2019-07-01,NHS Orkney,SKERRYVORE PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,26
2019-07-01,NHS Orkney,SKERRYVORE PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,22
2019-07-01,NHS Orkney,SKERRYVORE PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,13
2019-07-01,NHS Orkney,SKERRYVORE PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,16
2019-07-01,NHS Orkney,STROMNESS SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,14
2019-07-01,NHS Orkney,STROMNESS SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,6
2019-07-01,NHS Orkney,STROMNESS SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,16
2019-07-01,NHS Orkney,STROMNESS SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,3
2019-07-01,NHS Orkney,DAISY VILLA,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Orkney,DAISY VILLA,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Orkney,DAISY VILLA,21480000100,FREESTYLE LIBRE SENSOR KIT,3
2019-07-01,NHS Orkney,ISLANDS VIEW SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-07-01,NHS Orkney,ISLANDS VIEW SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-07-01,NHS Orkney,HEILENDI PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,17
2019-07-01,NHS Orkney,HEILENDI PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Orkney,HEILENDI PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,14
2019-07-01,NHS Orkney,HEILENDI PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-07-01,NHS Orkney,HEILENDI PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,15
2019-07-01,NHS Orkney,HEILENDI PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,7
2019-07-01,NHS Orkney,DOUNBY SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,14
2019-07-01,NHS Orkney,DOUNBY SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,26
2019-07-01,NHS Orkney,DOUNBY SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Orkney,DOUNBY SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Orkney,DOUNBY SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,2
2019-07-01,NHS Orkney,ORCADES PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-07-01,NHS Orkney,ORCADES PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,4
2019-07-01,NHS Orkney,ORCADES PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,6
2019-07-01,NHS Shetland,YELL HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,3
2019-07-01,NHS Shetland,YELL HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-07-01,NHS Shetland,YELL HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Shetland,YELL HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,11
2019-07-01,NHS Shetland,WHALSAY HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,16
2019-07-01,NHS Shetland,WHALSAY HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-07-01,NHS Shetland,WHALSAY HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Shetland,WHALSAY HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Shetland,WHALSAY HEALTH CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,1
2019-07-01,NHS Shetland,HILLSWICK HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Shetland,HILLSWICK HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Shetland,HILLSWICK HEALTH CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,1
2019-07-01,NHS Shetland,BRAE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-07-01,NHS Shetland,BRAE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,8
2019-07-01,NHS Shetland,BRAE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,11
2019-07-01,NHS Shetland,BRAE MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,8
2019-07-01,NHS Shetland,WALLS HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-07-01,NHS Shetland,WALLS HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-07-01,NHS Shetland,WALLS HEALTH CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,1
2019-07-01,NHS Shetland,BIXTER HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,8
2019-07-01,NHS Shetland,LEVENWICK MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,11
2019-07-01,NHS Shetland,LEVENWICK MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,6
2019-07-01,NHS Shetland,SCALLOWAY HEALTH CENTRE LLP,0208020Y0BBACAC,XARELTO_TAB 20MG,9
2019-07-01,NHS Shetland,SCALLOWAY HEALTH CENTRE LLP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-07-01,NHS Shetland,SCALLOWAY HEALTH CENTRE LLP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-07-01,NHS Shetland,SCALLOWAY HEALTH CENTRE LLP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,6
2019-07-01,NHS Shetland,SCALLOWAY HEALTH CENTRE LLP,21480000100,FREESTYLE LIBRE SENSOR KIT,5
2019-07-01,NHS Shetland,LERWICK HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,57
2019-07-01,NHS Shetland,LERWICK HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-07-01,NHS Shetland,LERWICK HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,15
2019-07-01,NHS Shetland,LERWICK HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,2
2019-07-01,NHS Shetland,LERWICK HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-07-01,NHS Shetland,LERWICK HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,27
2019-07-01,NHS Shetland,LERWICK HEALTH CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,17
2019-07-01,NHS Shetland,UNST HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,5
2019-07-01,NHS Shetland,UNST HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,7
2019-07-01,NHS Shetland,UNST HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Shetland,UNST HEALTH CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,1
2019-07-01,NHS Western Isles,THE GROUP PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,46
2019-07-01,NHS Western Isles,THE GROUP PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,39
2019-07-01,NHS Western Isles,THE GROUP PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,17
2019-07-01,NHS Western Isles,THE GROUP PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,26
2019-07-01,NHS Western Isles,THE GROUP PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,60
2019-07-01,NHS Western Isles,NORTH HARRIS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-07-01,NHS Western Isles,NORTH HARRIS MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,5
2019-07-01,NHS Western Isles,SOUTH HARRIS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,3
2019-07-01,NHS Western Isles,SOUTH HARRIS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,2
2019-07-01,NHS Western Isles,NORTH UIST MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,5
2019-07-01,NHS Western Isles,BENBECULA MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Western Isles,BENBECULA MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,12
2019-07-01,NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-07-01,NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,9
2019-07-01,NHS Western Isles,SOUTH UIST MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,3
2019-07-01,NHS Western Isles,BARRA MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,13
2019-07-01,NHS Western Isles,BARRA MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-07-01,NHS Western Isles,BARRA MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Western Isles,BARRA MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,3
2019-07-01,NHS Western Isles,BROADBAY MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,17
2019-07-01,NHS Western Isles,BROADBAY MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,30
2019-07-01,NHS Western Isles,BROADBAY MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,6
2019-07-01,NHS Western Isles,BROADBAY MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Western Isles,BROADBAY MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,37
2019-07-01,NHS Western Isles,LANGABHAT MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Western Isles,LANGABHAT MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,9
2019-07-01,NHS Western Isles,LANGABHAT MEDICAL PRACTICE,20030100600,ADPORE 10CM X 10CM ADH DRESS PFA,1
2019-07-01,NHS Western Isles,LANGABHAT MEDICAL PRACTICE,21140000001,SUTHERLAND LUBRI JELLY SACH 5G STER,3
2019-07-01,NHS Western Isles,LANGABHAT MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,20
2019-07-01,NHS Fife,SKEITH HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,32
2019-07-01,NHS Fife,SKEITH HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-07-01,NHS Fife,SKEITH HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,11
2019-07-01,NHS Fife,SKEITH HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-07-01,NHS Fife,SKEITH HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,20
2019-07-01,NHS Fife,SKEITH HEALTH CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,25
2019-07-01,NHS Fife,AUCHTERMUCHTY PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,30
2019-07-01,NHS Fife,AUCHTERMUCHTY PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-07-01,NHS Fife,AUCHTERMUCHTY PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,33
2019-07-01,NHS Fife,AUCHTERMUCHTY PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,14
2019-07-01,NHS Fife,MUIREDGE SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,21
2019-07-01,NHS Fife,MUIREDGE SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-07-01,NHS Fife,MUIREDGE SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,5
2019-07-01,NHS Fife,MUIREDGE SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,37
2019-07-01,NHS Fife,MUIREDGE SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,7
2019-07-01,NHS Fife,BURNTISLAND MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,20
2019-07-01,NHS Fife,BURNTISLAND MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-07-01,NHS Fife,BURNTISLAND MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,26
2019-07-01,NHS Fife,BURNTISLAND MEDICAL GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,9
2019-07-01,NHS Fife,THE LINKS PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,8
2019-07-01,NHS Fife,THE LINKS PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Fife,THE LINKS PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,2
2019-07-01,NHS Fife,WALLSGREEN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,13
2019-07-01,NHS Fife,WALLSGREEN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,9
2019-07-01,NHS Fife,WALLSGREEN MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,2
2019-07-01,NHS Fife,COWDENBEATH SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,50
2019-07-01,NHS Fife,COWDENBEATH SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,124
2019-07-01,NHS Fife,COWDENBEATH SURGERY,21480000100,FREESTYLE LIBRE SENSOR KIT,28
2019-07-01,NHS Fife,CROSSGATES MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,24
2019-07-01,NHS Fife,CROSSGATES MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,4
2019-07-01,NHS Fife,CROSSGATES MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-07-01,NHS Fife,CROSSGATES MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,35
2019-07-01,NHS Fife,CROSSGATES MEDICAL PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,4
2019-07-01,NHS Fife,EDEN VILLA PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,21
2019-07-01,NHS Fife,EDEN VILLA PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,9
2019-07-01,NHS Fife,EDEN VILLA PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-07-01,NHS Fife,EDEN VILLA PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,23
2019-07-01,NHS Fife,EDEN VILLA PRACTICE,21480000100,FREESTYLE LIBRE SENSOR KIT,15
2019-07-01,NHS Fife,BANK STREET MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,27
2019-07-01,NHS Fife,BANK STREET MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,7
2019-07-01,NHS Fife,BANK STREET MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,36
2019-07-01,NHS Fife,BANK STREET MEDICAL GROUP,21480000100,FREESTYLE LIBRE SENSOR KIT,13
2019-07-01,NHS Tayside,ALYTH HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,42
2019-07-01,NHS Tayside,MUIRHEAD MEDICAL CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,8
2019-07-01,NHS Tayside,MUIRHEAD MEDICAL CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,10
2019-07-01,NHS Tayside,MUIRHEAD MEDICAL CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,77
2019-07-01,NHS Tayside,MUIRHEAD MEDICAL CENTRE,21480000100,FREESTYLE LIBRE SENSOR KIT,14
2019-07-01,NHS Tayside,THE BLUE PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,9
