quarter_date,hb_code,hb_name,loc_code,loc_name,measure,eps,los,avlos
31/03/2014,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,366,1229,3.357923497
30/06/2014,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,539,1393,2.584415584
30/09/2014,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,512,1471,2.873046875
31/12/2014,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,513,1619,3.155945419
31/03/2015,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,550,1597,2.903636364
30/06/2015,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,475,1360,2.863157895
30/09/2015,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,495,1700,3.434343434
31/12/2015,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,470,1760,3.744680851
31/03/2016,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,480,1335,2.78125
30/06/2016,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,425,1280,3.011764706
30/09/2016,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,420,1265,3.011904762
31/12/2016,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,398,1141,2.866834171
31/03/2017,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,410,1485,3.62195122
30/06/2017,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,440,1870,4.25
30/09/2017,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,420,1495,3.55952381
31/12/2017,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,470,1770,3.765957447
31/03/2018,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,460,1775,3.858695652
30/06/2018,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,485,1577,3.251546392
30/09/2018,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,495,1625,3.282828283
31/12/2018,S08000025,NHS Orkney,S12000023,Orkney Islands,Emergency Inpatients,510,1840,3.607843137
30/06/2015,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,0,0,NA
30/09/2015,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,0,0,NA
31/12/2015,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,0,0,NA
31/03/2016,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,0,0,NA
30/06/2016,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,5,0,0
30/09/2016,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,0,0,NA
31/03/2017,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,0,10,NA
30/06/2017,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,5,10,2
30/09/2017,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,5,5,1
31/12/2017,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,5,0,0
31/03/2018,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,0,0,NA
30/06/2018,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,5,12,2.4
30/09/2018,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,5,10,2
31/12/2018,S08000025,NHS Orkney,NA,Other,Emergency Inpatients,5,0,0
31/12/2013,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,551,3010,5.462794918
31/03/2014,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,561,3304,5.889483066
30/06/2014,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,548,2646,4.828467153
30/09/2014,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,555,4168,7.50990991
31/12/2014,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,575,2960,5.147826087
31/03/2015,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,549,2721,4.956284153
30/06/2015,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,516,2312,4.480620155
30/09/2015,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,505,2210,4.376237624
31/12/2015,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,575,2299,3.99826087
31/03/2016,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,563,2417,4.293072824
30/06/2016,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,570,2267,3.977192982
30/09/2016,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,458,2097,4.57860262
31/12/2016,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,508,1958,3.854330709
31/03/2017,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,482,1868,3.875518672
30/06/2017,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,520,2114,4.065384615
30/09/2017,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,509,2108,4.141453831
31/12/2017,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,544,2238,4.113970588
31/03/2018,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,547,2109,3.855575868
30/06/2018,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,526,2118,4.02661597
30/09/2018,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,490,2036,4.155102041
31/12/2018,S08000026,NHS Shetland,S08000026,NHS Shetland,Emergency Inpatients,520,1962,3.773076923
31/12/2013,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,551,3010,5.462794918
31/03/2014,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,561,3304,5.889483066
30/06/2014,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,548,2646,4.828467153
30/09/2014,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,555,4168,7.50990991
31/12/2014,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,575,2960,5.147826087
31/03/2015,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,549,2721,4.956284153
30/06/2015,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,516,2312,4.480620155
30/09/2015,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,505,2210,4.376237624
31/12/2015,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,575,2299,3.99826087
31/03/2016,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,563,2417,4.293072824
30/06/2016,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,570,2267,3.977192982
30/09/2016,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,458,2097,4.57860262
31/12/2016,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,508,1958,3.854330709
31/03/2017,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,482,1868,3.875518672
30/06/2017,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,520,2114,4.065384615
30/09/2017,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,509,2108,4.141453831
31/12/2017,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,544,2238,4.113970588
31/03/2018,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,547,2109,3.855575868
30/06/2018,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,526,2118,4.02661597
30/09/2018,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,490,2036,4.155102041
31/12/2018,S08000026,NHS Shetland,S12000027,Shetland Islands,Emergency Inpatients,520,1962,3.773076923
31/12/2013,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2110,6980,3.308056872
31/03/2014,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2192,6604,3.012773723
30/06/2014,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2202,6801,3.088555858
30/09/2014,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2159,6669,3.08893006
31/12/2014,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2137,6408,2.998596163
31/03/2015,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2192,6965,3.177463504
30/06/2015,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2216,7100,3.203971119
30/09/2015,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2236,6039,2.700805009
31/12/2015,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2275,6341,2.787252747
31/03/2016,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2334,6446,2.761782348
30/06/2016,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2305,6476,2.809544469
30/09/2016,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2370,6106,2.576371308
31/12/2016,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2372,6425,2.708684654
31/03/2017,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2364,6383,2.700084602
30/06/2017,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2450,6873,2.805306122
30/09/2017,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2300,6457,2.807391304
31/12/2017,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2365,6689,2.82832981
31/03/2018,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2300,6200,2.695652174
30/06/2018,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2290,6676,2.915283843
30/09/2018,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2238,6384,2.852546917
31/12/2018,S08000030,NHS Tayside,S12000041,Angus,Emergency Inpatients,2270,6794,2.992951542
31/12/2013,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3145,9336,2.968521463
31/03/2014,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3262,10272,3.148988351
30/06/2014,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3370,10059,2.984866469
30/09/2014,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3362,9226,2.744199881
31/12/2014,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3344,9499,2.840610048
31/03/2015,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3391,9754,2.876437629
30/06/2015,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3366,9705,2.883244207
30/09/2015,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3258,9589,2.943216697
31/12/2015,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3418,9039,2.644528964
31/03/2016,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3483,8783,2.521676715
30/06/2016,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3455,8833,2.55658466
30/09/2016,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3347,8309,2.482521661
31/12/2016,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3547,8076,2.276853679
31/03/2017,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3432,8522,2.483100233
30/06/2017,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3615,9359,2.588934993
30/09/2017,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3436,8915,2.594586729
31/12/2017,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3463,9126,2.635287323
31/03/2018,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3308,8687,2.626058041
30/06/2018,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3297,11479,3.481649985
30/09/2018,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3315,8672,2.615987934
31/12/2018,S08000030,NHS Tayside,S12000042,Dundee City,Emergency Inpatients,3274,8589,2.623396457
31/12/2013,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8207,28325,3.451322042
31/03/2014,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8371,28811,3.44176323
30/06/2014,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8415,28243,3.356268568
30/09/2014,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8516,27587,3.239431658
31/12/2014,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8583,28896,3.366655016
31/03/2015,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8550,29665,3.469590643
30/06/2015,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8658,29232,3.376299376
30/09/2015,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8701,28409,3.265027008
31/12/2015,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8819,26767,3.035151378
31/03/2016,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,9071,26225,2.891081468
30/06/2016,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8895,25545,2.871838111
30/09/2016,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8919,25425,2.850655903
31/12/2016,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,9182,26440,2.87954694
31/03/2017,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,9081,26363,2.903094373
30/06/2017,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,9244,27322,2.955646906
30/09/2017,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8834,25863,2.927665837
31/12/2017,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8927,25967,2.908815952
31/03/2018,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8681,25540,2.942057367
30/06/2018,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8593,28475,3.313743745
30/09/2018,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8734,24194,2.770093886
31/12/2018,S08000030,NHS Tayside,S08000030,NHS Tayside,Emergency Inpatients,8718,24504,2.810736407
31/12/2013,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,0,0,NA
30/06/2017,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,5,20,4
30/09/2017,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,10,41,4.1
31/12/2017,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,5,27,5.4
31/03/2018,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,10,20,2
30/06/2018,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,20,27,1.35
30/09/2018,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,22,134,6.090909091
31/12/2018,S08000030,NHS Tayside,NA,Other,Emergency Inpatients,23,40,1.739130435
31/12/2013,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,2949,12009,4.072227874
31/03/2014,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,2917,11935,4.091532396
30/06/2014,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,2843,11383,4.003869152
30/09/2014,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,2995,11692,3.903839733
31/12/2014,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3102,12989,4.187298517
31/03/2015,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,2967,12946,4.363329963
30/06/2015,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3076,12427,4.039986996
30/09/2015,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3207,12781,3.985344559
31/12/2015,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3126,11387,3.642674344
31/03/2016,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3254,10996,3.379225569
30/06/2016,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3135,10236,3.26507177
30/09/2016,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3202,11010,3.438475953
31/12/2016,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3263,11939,3.65890285
31/03/2017,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3285,11458,3.487975647
30/06/2017,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3175,11070,3.486614173
30/09/2017,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3089,10450,3.382971836
31/12/2017,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3091,10125,3.275638952
31/03/2018,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3065,10634,3.46949429
30/06/2018,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,2988,10293,3.444779116
30/09/2018,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3159,9004,2.850269072
31/12/2018,S08000030,NHS Tayside,S12000048,Perth & Kinross,Emergency Inpatients,3151,9081,2.881942241
31/12/2013,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,555,2342,4.21981982
31/03/2014,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,567,2032,3.58377425
30/06/2014,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,524,2139,4.082061069
30/09/2014,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,503,1675,3.330019881
31/12/2014,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,580,2110,3.637931034
31/03/2015,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,552,2829,5.125
30/06/2015,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,575,1727,3.003478261
30/09/2015,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,590,1392,2.359322034
31/12/2015,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,612,3103,5.070261438
31/03/2016,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,655,2306,3.520610687
30/06/2016,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,653,2488,3.810107198
30/09/2016,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,633,2698,4.262243286
31/12/2016,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,642,2544,3.962616822
31/03/2017,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,606,2164,3.570957096
30/06/2017,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,642,2419,3.767912773
30/09/2017,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,659,2668,4.048558422
31/12/2017,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,704,2193,3.115056818
31/03/2018,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,725,2555,3.524137931
30/06/2018,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,694,2020,2.910662824
30/09/2018,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,721,2547,3.53259362
31/12/2018,S08000028,NHS Western Isles,S12000013,Na h-Eileanan Siar,Emergency Inpatients,650,2000,3.076923077
31/12/2013,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,555,2342,4.21981982
31/03/2014,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,567,2032,3.58377425
30/06/2014,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,524,2139,4.082061069
30/09/2014,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,503,1675,3.330019881
31/12/2014,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,580,2110,3.637931034
31/03/2015,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,552,2829,5.125
30/06/2015,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,575,1727,3.003478261
30/09/2015,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,590,1392,2.359322034
31/12/2015,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,612,3103,5.070261438
31/03/2016,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,655,2306,3.520610687
30/06/2016,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,653,2488,3.810107198
30/09/2016,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,633,2698,4.262243286
31/12/2016,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,642,2544,3.962616822
31/03/2017,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,606,2164,3.570957096
30/06/2017,S08000028,NHS Western Isles,S08000028,NHS Western Isles,Emergency Inpatients,642,2419,3.767912773
